Title,context,question,answers,is_impossible,id,answer_start
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Đảo Ngọc Phú Quốc được xem là gì?,Thiên đường nhiệt đới của vịnh Vịnh Thái Lan,FALSE,03876bde70eb5a56b385a892056cdbc4,107
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta?,Côn Đảo,FALSE,1d931a6cfc5852829b56d97c35929016,217
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Côn Đảo được mệnh danh là gì?,Địa ngục trần gian,FALSE,77aec7d3d6e25f6eb029e8079ff5e38b,184
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo nào?,Lý Sơn,FALSE,ec9ec9ea5ed155f0aea0d3e0123a3579,290
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Huyện đảo nào của nước ta có mật độ dân số cao nhất ?,Lý Sơn,FALSE,d22fac4ffa8c5582b2e5a7f1448ca3a4,290
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Khao lề thế lính là gì?,Là một nghi lễ truyền thống của huyện đảo Lý Sơn,FALSE,a2a6dd75f6a254eaa4bcd0ed836c159b,248
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Bãi biển dài nhất ở nước ta là bãi biển nào?,Trà Cổ (Quảng Ninh),FALSE,f94a0b27cfe95146be334f06e655fe9a,390
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Quần đảo nào của Việt Nam có nhiều đảo nhất?,Cát Bà,FALSE,47ba99bc35fa5bff8bbf10bd919c5e8f,420
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Vịnh nào ở Việt Nam có nhiều đảo nhỏ nhất?,Vịnh Hạ Long,FALSE,e09b8d6b9a4b5ac3a4e8d2a46e301949,0
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Bãi biển nào được mệnh danh là trữ tình nhất Việt Nam?,Trà Cổ - Quảng Ninh,FALSE,143b32e0ebdd5f699484df80fbd0e203,557
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Trà Cổ nằm ở đâu?,Trà Cổ - Quảng Ninh,FALSE,3813cee387a85e98b1bd243fe1cef5ba,557
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Đảo cồn cỏ thuộc tỉnh nào?,Quảng Trị,FALSE,2de2bd7a50bb531fa732d3b8e2486c03,612
Biển đảo Việt Nam,"Vịnh Hạ Long 2 lần được UNESCO công nhận là Di sản thế giới vào năm 1994 và năm 2000. Đảo Ngọc Phú Quốc là thiên đường nhiệt đới của vịnh Vịnh Thái Lan. Hòn đảo nào được mệnh danh là 'địa ngục trần gian' ở nước ta là Côn Đảo. Lễ 'Khao lề thế lính' là một nghi lễ truyền thống của huyện đảo Lý Sơn, là huyện đảo có mật độ dân số cao nhất của nước ta. Bãi biển dài nhất ở nước ta là bãi biển Trà Cổ (Quảng Ninh). Quần đảo Cát Bà của Việt Nam có nhiều đảo nhất, nhưng Vịnh Hạ Long là có nhiều đảo nhỏ nhất. Bãi biển được mệnh danh là trữ tình nhất Việt Nam là Trà Cổ - Quảng Ninh. Đảo Cồn Cỏ thuộc tỉnh (thành phố) Quảng Trị.",Thái Lan nằm ở đâu?,none,TRUE,05aebf1b7fa75ea793577ad7aa22d9c3,
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Hà Nội mang tên Đông Đô dưới thời nào?,Nhà Hồ,FALSE,823904af94b45e7a898ee58dbb2d8468,102
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Đông Đô được gọi là gì?,Hà Nội mang tên Đông Đô dưới thời Nhà Hồ,FALSE,37b41555cdbe519785f4af29b254cb85,68
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Địa phương nào giáp 8 tỉnh?,Hà Nội,FALSE,4008e09f39e858e1ae9adc28824bacab,0
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Hà Nội giáp với 8 tỉnh nào?,"Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ",FALSE,5ded7976f7855cdd928311fdd8ca91df,172
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Huyện nào lớn nhất Hà Nội?,Ba Vì,FALSE,5b683c391b0a50e38b7aafc91fed9662,308
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Ba Vì có diện tích bao nhiêu?,Trên 424 km2,FALSE,e81918d58f87540d9e129a86cc4c799b,353
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Quận nào nhỏ nhất Hà Nội?,Hoàn Kiếm,FALSE,d4ecad94dc7e5fecb1bfd04551386113,367
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Hà Nội có bao nhiêu sông chảy qua?,9,FALSE,a1b2d984b32856fe86a3777a62c2621e,430
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",9 con sông chảy qua Hà Nội gồm có?,"Sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch",FALSE,ca37a997be775ebea058423aa07c3597,535
Thủ đô Hà Nội,"Hà Nội là thanh phố trực thuộc Trung ương và là Thủ đô của cả nước. Hà Nội mang tên Đông Đô dưới thời Nhà Hồ. Hà Nội nằm ở trung tâm châu thổ sông Hồng, giáp với 8 tỉnh là Vĩnh Phúc, Thái Nguyên, Bắc Giang, Bắc Ninh, Hưng Yên, Hà Nam, Hoà Bình và Phú Thọ. Cách trung tâm thủ đô khoảng 50 km về phía Tây Bắc, Ba Vì là huyện lớn nhất Hà Nội với diện tích trên 424 km2. Hoàn Kiếm là quận có diện tích tự nhiên nhỏ nhất thủ đô với 5,29 km2, kế đó là Thanh Xuân 9,08 km2 và Ba Đình 9,244 km2. Hiện có 9 con sông chảy qua thủ đô Hà Nội, gồm sông Hồng, sông Đuống, sông Đà, sông Nhuệ, sông Cầu, sông Đáy, sông Cà Lồ, sông Tích và sông Tô Lịch. Làng cổ Lệ Mật ở Hà Nội nổi tiếng với nghề nuôi bắt rắn, sự ra đời của làng rắn gắn liền với truyền thuyết chinh phục loài thủy quái mang hình tượng rắn khổng lồ của chàng trai họ Hoàng ở làng Lệ Mật xưa. Cầu Long Biên lớn nhất Đông Dương đầu thế kỷ 20, là biểu tượng của lịch sử, văn hóa và kiến trúc của Hà Nội, do Eiffel thiết kế.",Làng cổ nào ở Hà Nội nổi tiếng với nghề nuôi bắt rắn?,Làng Lệ Mật,FALSE,c58b55871d6a51329d27db75ae6a9f00,825
